trace_id,user_id,level,platform,created_at,points,moves,unique_cells,revisits,duration_ms,duration_s,ms_per_move,median_dt_ms,thinking_moves,thinking_frac,thinking_ms,execution_ms,thinking_time_frac,longest_pause_ms,bbox_w,bbox_h,pattern,pattern_conf,age,style,gaming,hand,optimization,optimal_moves,optimality,redundancy
344,77c671dcme,round1,mobile,2026-06-18 15:19:33.332171+00,31,30,25,6,19176,19.176,639.2,469,5,0.1667,8135,11041,0.4242,3612,6,6,spiral,0.9995,,,,,,25,0.8333,1.2
345,6o4dycfqtu,bonus2,mobile,2026-06-18 15:19:39.10353+00,137,136,121,16,62109,62.109,456.7,359,8,0.0588,12972,49137,0.2089,2730,12,12,random_walk,0.6347,30-44,I just start and figure it out,Sometimes,Right,Sometimes,120,0.8824,1.1333
346,ffkg7a8vtj,bonus3,mobile,2026-06-18 15:19:49.321037+00,185,184,176,9,109960,109.96,597.6,385,28,0.1522,46089,63871,0.4191,4119,14,14,snake,0.9422,18-29,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,176,0.9565,1.0455
347,pj42dl2ara,tutorial,mobile,2026-06-18 15:19:51.086806+00,32,31,32,0,17850,17.85,575.8,317,1,0.0323,7633,10217,0.4276,7633,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
348,s2deiqpd87,tutorial,desktop,2026-06-18 15:19:56.750528+00,32,31,32,0,27271,27.271,879.7,211,3,0.0968,19413,7858,0.7119,16282,6,6,spiral,1.0,30-44,I just start and figure it out,Rarely or never,Right,Sometimes,31,1.0,1.0
349,12bzm1il9n,bonus1,desktop,2026-06-18 15:20:10.978653+00,115,114,84,31,59564,59.564,522.5,316,11,0.0965,24915,34649,0.4183,6686,10,10,random_walk,0.5303,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.7544,1.3256
350,s2deiqpd87,round1,desktop,2026-06-18 15:20:22.218289+00,26,25,25,1,19950,19.95,798.0,379,4,0.16,12398,7552,0.6215,7521,6,6,spiral,0.9821,30-44,I just start and figure it out,Rarely or never,Right,Sometimes,25,1.0,1.0
351,y5kkxfuc28,tutorial,mobile,2026-06-18 15:20:29.577562+00,34,33,32,2,14468,14.468,438.4,283,2,0.0606,2649,11819,0.1831,1483,6,6,spiral,0.9996,,,,,,31,0.9394,1.0645
352,uodk4ohiby,bonus1,mobile,2026-06-18 15:20:36.761803+00,104,103,84,20,191916,191.916,1863.3,1032,54,0.5243,163891,28025,0.854,14672,10,10,random_walk,0.981,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,86,0.835,1.1977
353,y5kkxfuc28,round1,mobile,2026-06-18 15:20:52.275984+00,26,25,25,1,17320,17.32,692.8,583,5,0.2,7586,9734,0.438,2068,6,6,spiral,0.9891,,,,,,25,1.0,1.0
354,s2deiqpd87,round2,desktop,2026-06-18 15:21:03.243758+00,53,52,49,4,19200,19.2,369.2,271,3,0.0577,4189,15011,0.2182,1670,8,8,spiral,0.9988,30-44,I just start and figure it out,Rarely or never,Right,Sometimes,48,0.9231,1.0833
355,f391pn8giu,bonus1,mobile,2026-06-18 15:21:07.083525+00,103,102,84,19,39569,39.569,387.9,330,7,0.0686,7984,31585,0.2018,1269,10,10,random_walk,0.8142,18-29,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,86,0.8431,1.186
356,y5kkxfuc28,round2,mobile,2026-06-18 15:21:23.443361+00,58,57,49,9,24935,24.935,437.5,349,3,0.0526,3732,21203,0.1497,1465,8,8,random_walk,0.9003,,,,,,48,0.8421,1.1875
357,6o4dycfqtu,bonus3,mobile,2026-06-18 15:21:27.526411+00,196,195,176,20,100257,100.257,514.1,346,18,0.0923,35082,65175,0.3499,5721,14,14,snake,1.0,30-44,I just start and figure it out,Sometimes,Right,Sometimes,176,0.9026,1.108
358,7yj0xqne11,tutorial,mobile,2026-06-18 15:21:39.873207+00,34,33,32,2,15166,15.166,459.6,354,1,0.0303,1764,13402,0.1163,1764,6,6,random_walk,0.9986,18-29,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,31,0.9394,1.0645
359,pj42dl2ara,round1,mobile,2026-06-18 15:21:50.054973+00,26,25,25,1,115138,115.138,4605.5,433,8,0.32,107993,7145,0.9379,91502,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,1.0,1.0
360,7yj0xqne11,round1,mobile,2026-06-18 15:21:52.199131+00,26,25,25,1,10050,10.05,402.0,300,1,0.04,1242,8808,0.1236,1242,6,6,spiral,0.9621,18-29,I have a rough approach but adapt as I go,Rarely or never,Left,Regularly,25,1.0,1.0
361,njhod8v2si,bonus1,mobile,2026-06-18 15:21:53.716611+00,91,90,84,7,93364,93.364,1037.4,416,18,0.2,61543,31821,0.6592,12251,10,10,snake,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,86,0.9556,1.0465
362,jdgkv3zze6,tutorial,mobile,2026-06-18 15:22:10.430432+00,32,31,32,0,13915,13.915,448.9,379,1,0.0323,1592,12323,0.1144,1592,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,31,1.0,1.0
363,pj42dl2ara,round2,mobile,2026-06-18 15:22:32.688539+00,49,48,49,0,39639,39.639,825.8,350,7,0.1458,24309,15330,0.6133,14086,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,1.0,1.0
364,jdgkv3zze6,round1,mobile,2026-06-18 15:22:36.135358+00,28,27,25,3,21930,21.93,812.2,422,8,0.2963,13353,8577,0.6089,2774,6,6,spiral,0.9978,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,25,0.9259,1.08
365,jdgkv3zze6,round2,mobile,2026-06-18 15:23:11.773+00,54,53,49,5,32680,32.68,616.6,378,6,0.1132,13446,19234,0.4114,3306,8,8,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,48,0.9057,1.1042
366,njhod8v2si,bonus2,mobile,2026-06-18 15:23:24.923298+00,133,132,121,12,86618,86.618,656.2,350,16,0.1212,44848,41770,0.5178,7908,12,12,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,120,0.9091,1.1
367,uodk4ohiby,bonus2,mobile,2026-06-18 15:23:30.898164+00,129,128,121,8,168478,168.478,1316.2,878,53,0.4141,129586,38892,0.7692,11155,12,12,random_walk,0.979,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.9375,1.0667
368,hax6z0id30,tutorial,mobile,2026-06-18 15:24:09.233853+00,32,31,32,0,35619,35.619,1149.0,406,10,0.3226,28615,7004,0.8034,6227,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
369,7y52wyzo7c,tutorial,mobile,2026-06-18 15:24:12.036313+00,32,31,32,0,13543,13.543,436.9,349,4,0.129,4811,8732,0.3552,1434,6,6,snake,0.6055,18-29,I follow a set pattern,Regularly,Right,Sometimes,31,1.0,1.0
370,85n22bbwh9,tutorial,mobile,2026-06-18 15:24:39.534255+00,32,31,32,0,44362,44.362,1431.0,531,8,0.2581,33301,11061,0.7507,18604,6,6,snake,0.6055,18-29,I've never done either,Rarely or never,Right,Rarely or never,31,1.0,1.0
371,jdgkv3zze6,bonus1,mobile,2026-06-18 15:24:57.234732+00,96,95,84,12,43739,43.739,460.4,346,8,0.0842,10694,33045,0.2445,1897,10,10,snake,0.9977,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,86,0.9053,1.1047
372,7w6vpecj9x,tutorial,mobile,2026-06-18 15:24:57.367233+00,34,33,32,2,47279,47.279,1432.7,930,13,0.3939,31996,15283,0.6767,9056,6,6,random_walk,0.9995,,,,,,31,0.9394,1.0645
373,njhod8v2si,bonus3,mobile,2026-06-18 15:25:21.123881+00,187,186,176,11,106841,106.841,574.4,400,17,0.0914,35251,71590,0.3299,5335,14,14,snake,0.8477,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,176,0.9462,1.0568
374,hax6z0id30,round2,mobile,2026-06-18 15:25:50.044787+00,51,50,49,2,42774,42.774,855.5,650,19,0.38,29421,13353,0.6878,3117,8,8,random_walk,0.6688,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.96,1.0417
375,7y52wyzo7c,round1,mobile,2026-06-18 15:25:53.617424+00,26,25,25,1,35400,35.4,1416.0,416,2,0.08,23843,11557,0.6735,22223,6,6,spiral,0.9992,18-29,I follow a set pattern,Regularly,Right,Sometimes,25,1.0,1.0
376,m5u6g7bz3i,tutorial,mobile,2026-06-18 15:25:55.572938+00,32,31,32,0,33841,33.841,1091.6,485,6,0.1935,23008,10833,0.6799,8774,6,6,spiral,0.9999,30-44,I follow a set pattern,Regularly,Right,Rarely or never,31,1.0,1.0
377,uao8yccx0n,tutorial,desktop,2026-06-18 15:26:03.51089+00,32,31,32,0,12393,12.393,399.8,252,2,0.0645,4975,7418,0.4014,3060,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,1.0,1.0
378,jdgkv3zze6,bonus2,mobile,2026-06-18 15:26:04.834654+00,145,144,121,24,64932,64.932,450.9,328,9,0.0625,19029,45903,0.2931,6072,12,12,snake,0.937,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,120,0.8333,1.2
379,7w6vpecj9x,round1,mobile,2026-06-18 15:26:10.494846+00,30,29,25,5,28383,28.383,978.7,667,7,0.2414,15881,12502,0.5595,4712,6,6,spiral,0.9999,,,,,,25,0.8621,1.16
380,m5u6g7bz3i,round1,mobile,2026-06-18 15:26:39.14578+00,28,27,25,3,38973,38.973,1443.4,650,12,0.4444,32615,6358,0.8369,8654,6,6,spiral,0.9732,30-44,I follow a set pattern,Regularly,Right,Rarely or never,25,0.9259,1.08
381,yde2qita5q,tutorial,desktop,2026-06-18 15:26:39.181402+00,32,31,32,0,12778,12.778,412.2,230,3,0.0968,5429,7349,0.4249,2509,6,6,snake,0.6055,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
382,7y52wyzo7c,round2,mobile,2026-06-18 15:26:43.529152+00,49,48,49,0,46668,46.668,972.2,399,6,0.125,30034,16634,0.6436,10969,8,8,random_walk,0.8172,18-29,I follow a set pattern,Regularly,Right,Sometimes,48,1.0,1.0
383,fwt41j9qbj,tutorial,mobile,2026-06-18 15:26:48.388196+00,32,31,32,0,18657,18.657,601.8,386,2,0.0645,7607,11050,0.4077,5823,6,6,snake,0.506,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,1.0,1.0
384,uao8yccx0n,round1,desktop,2026-06-18 15:26:54.83008+00,26,25,25,1,46252,46.252,1850.1,374,3,0.12,37697,8555,0.815,22693,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
385,85n22bbwh9,round1,mobile,2026-06-18 15:26:58.728872+00,26,25,25,1,129762,129.762,5190.5,434,9,0.36,123344,6418,0.9505,105275,6,6,spiral,0.9891,18-29,I've never done either,Rarely or never,Right,Rarely or never,25,1.0,1.0
386,7w6vpecj9x,round2,mobile,2026-06-18 15:27:01.53202+00,69,68,49,20,34076,34.076,501.1,384,8,0.1176,11575,22501,0.3397,2213,8,8,spiral,0.9992,,,,,,48,0.7059,1.4167
387,yde2qita5q,round1,desktop,2026-06-18 15:27:02.141987+00,26,25,25,1,20155,20.155,806.2,291,5,0.2,14049,6106,0.697,6054,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
388,jdgkv3zze6,bonus3,mobile,2026-06-18 15:27:22.443145+00,192,191,176,16,74121,74.121,388.1,316,10,0.0524,12667,61454,0.1709,1923,14,14,snake,0.9888,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,176,0.9215,1.0852
389,uao8yccx0n,round2,desktop,2026-06-18 15:27:23.773245+00,52,51,49,3,26045,26.045,510.7,277,4,0.0784,12244,13801,0.4701,6657,8,8,random_walk,0.527,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,48,0.9412,1.0625
390,fwt41j9qbj,round1,mobile,2026-06-18 15:27:29.782892+00,26,25,25,1,39019,39.019,1560.8,500,4,0.16,28605,10414,0.7331,20103,6,6,spiral,0.9891,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
391,yde2qita5q,round2,desktop,2026-06-18 15:27:32.384441+00,53,52,49,4,26931,26.931,517.9,276,5,0.0962,13539,13392,0.5027,5742,8,8,random_walk,0.8469,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.9231,1.0833
392,uodk4ohiby,bonus3,mobile,2026-06-18 15:27:41.510417+00,187,186,176,11,243682,243.682,1310.1,910,82,0.4409,186405,57277,0.765,9818,14,14,snake,0.9987,45-59,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,176,0.9462,1.0568
393,m5u6g7bz3i,round2,mobile,2026-06-18 15:27:43.338969+00,57,56,49,8,54725,54.725,977.2,600,17,0.3036,36579,18146,0.6684,5520,8,8,snake,0.5142,30-44,I follow a set pattern,Regularly,Right,Rarely or never,48,0.8571,1.1667
394,fwt41j9qbj,round2,mobile,2026-06-18 15:28:16.110017+00,49,48,49,0,43754,43.754,911.5,434,9,0.1875,26491,17263,0.6055,12534,8,8,random_walk,0.8172,18-29,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,48,1.0,1.0
395,uao8yccx0n,bonus1,desktop,2026-06-18 15:28:30.604495+00,96,95,84,12,36484,36.484,384.0,269,4,0.0421,9924,26560,0.272,6018,10,10,random_walk,0.5004,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,86,0.9053,1.1047
396,yde2qita5q,bonus1,desktop,2026-06-18 15:28:56.851986+00,94,93,84,10,42449,42.449,456.4,290,4,0.043,12415,30034,0.2925,5632,10,10,snake,0.9791,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,86,0.9247,1.0814
397,85n22bbwh9,round2,mobile,2026-06-18 15:29:07.771101+00,51,50,49,2,125338,125.338,2506.8,383,12,0.24,109176,16162,0.8711,30949,8,8,random_walk,0.9452,18-29,I've never done either,Rarely or never,Right,Rarely or never,48,0.96,1.0417
398,uao8yccx0n,bonus2,desktop,2026-06-18 15:29:35.27107+00,121,120,121,0,61554,61.554,513.0,296,7,0.0583,26798,34756,0.4354,10056,12,12,random_walk,0.9752,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,120,1.0,1.0
399,yde2qita5q,bonus2,desktop,2026-06-18 15:29:36.173333+00,141,140,121,20,36804,36.804,262.9,238,1,0.0071,1132,35672,0.0308,1132,12,12,snake,0.9998,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.8571,1.1667
400,m5u6g7bz3i,bonus1,mobile,2026-06-18 15:29:37.972685+00,95,94,84,11,80641,80.641,857.9,413,29,0.3085,54488,26153,0.6757,6287,10,10,spiral,0.9697,30-44,I follow a set pattern,Regularly,Right,Rarely or never,86,0.9149,1.093
401,0a78toj0l4,tutorial,desktop,2026-06-18 15:30:04.382109+00,32,31,32,0,22045,22.045,711.1,416,6,0.1935,11755,10290,0.5332,3609,6,6,snake,0.6055,18-29,I follow a set pattern,Regularly,Right,Sometimes,31,1.0,1.0
402,0a78toj0l4,round1,desktop,2026-06-18 15:30:29.0301+00,28,27,25,3,21310,21.31,789.3,255,4,0.1481,14463,6847,0.6787,8716,6,6,spiral,0.9978,18-29,I follow a set pattern,Regularly,Right,Sometimes,25,0.9259,1.08
403,yde2qita5q,bonus3,desktop,2026-06-18 15:30:35.172364+00,188,187,176,12,57015,57.015,304.9,249,4,0.0214,8421,48594,0.1477,4963,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,176,0.9412,1.0625
404,uao8yccx0n,bonus3,desktop,2026-06-18 15:30:42.629898+00,189,188,176,13,64396,64.396,342.5,271,6,0.0319,12139,52257,0.1885,4501,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,176,0.9362,1.0682
405,0a78toj0l4,round2,desktop,2026-06-18 15:31:01.696738+00,53,52,49,4,28561,28.561,549.2,248,4,0.0769,13799,14762,0.4831,5113,8,8,snake,0.8717,18-29,I follow a set pattern,Regularly,Right,Sometimes,48,0.9231,1.0833
406,3sd4g1gdul,tutorial,desktop,2026-06-18 15:31:04.286099+00,32,31,32,0,12058,12.058,389.0,314,2,0.0645,2883,9175,0.2391,1807,6,6,snake,0.8507,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,1.0,1.0
407,axuvlzf5nf,tutorial,desktop,2026-06-18 15:31:09.801529+00,32,31,32,0,22853,22.853,737.2,318,6,0.1935,15396,7457,0.6737,4034,6,6,spiral,0.9454,,,,,,31,1.0,1.0
408,w262x92gl6,tutorial,mobile,2026-06-18 15:31:16.650506+00,32,31,32,0,27504,27.504,887.2,450,9,0.2903,18122,9382,0.6589,5151,6,6,snake,0.8507,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,31,1.0,1.0
409,axuvlzf5nf,round1,desktop,2026-06-18 15:31:28.270626+00,26,25,25,1,14412,14.412,576.5,227,2,0.08,8493,5919,0.5893,6895,6,6,spiral,0.9993,,,,,,25,1.0,1.0
410,h5m5g6yrhj,tutorial,mobile,2026-06-18 15:31:28.625102+00,32,31,32,0,15567,15.567,502.2,166,4,0.129,8200,7367,0.5268,4370,6,6,spiral,1.0,18-29,I follow a set pattern,Rarely or never,Right,Sometimes,31,1.0,1.0
411,w262x92gl6,round1,mobile,2026-06-18 15:32:00.078875+00,28,27,25,3,37989,37.989,1407.0,701,8,0.2963,28224,9765,0.743,13787,6,6,spiral,0.9993,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,25,0.9259,1.08
412,h5m5g6yrhj,round1,mobile,2026-06-18 15:32:08.355056+00,28,27,25,3,35494,35.494,1314.6,566,7,0.2593,25923,9571,0.7303,8674,6,6,spiral,0.6269,18-29,I follow a set pattern,Rarely or never,Right,Sometimes,25,0.9259,1.08
413,ed35w35o0l,tutorial,mobile,2026-06-18 15:32:12.991979+00,32,31,32,0,21481,21.481,692.9,388,2,0.0645,8354,13127,0.3889,7184,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,31,1.0,1.0
414,k3k9zhj2e0,tutorial,desktop,2026-06-18 15:32:27.511047+00,33,32,32,1,26163,26.163,817.6,312,8,0.25,18411,7752,0.7037,6637,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,0.9688,1.0323
415,zadozqzlmt,tutorial,desktop,2026-06-18 15:32:28.222369+00,32,31,32,0,46906,46.906,1513.1,602,6,0.1935,33677,13229,0.718,11669,6,6,snake,0.8598,45-59,I just start and figure it out,Sometimes,Right,Sometimes,31,1.0,1.0
416,legkswx3s3,tutorial,mobile,2026-06-18 15:32:44.894591+00,32,31,32,0,24636,24.636,794.7,383,4,0.129,14144,10492,0.5741,6764,6,6,spiral,1.0,,,,,,31,1.0,1.0
417,w262x92gl6,round2,mobile,2026-06-18 15:32:47.255391+00,58,57,49,9,41973,41.973,736.4,434,11,0.193,22190,19783,0.5287,5268,8,8,snake,0.9996,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,48,0.8421,1.1875
418,ed35w35o0l,round1,mobile,2026-06-18 15:32:49.06526+00,26,25,25,1,32165,32.165,1286.6,493,6,0.24,22488,9677,0.6991,9322,6,6,spiral,0.9384,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,25,1.0,1.0
419,much2nfetx,tutorial,mobile,2026-06-18 15:32:50.326281+00,37,36,32,5,36381,36.381,1010.6,491,8,0.2222,23350,13031,0.6418,7727,6,6,spiral,0.498,18-29,I follow a set pattern,Regularly,Right,Sometimes,31,0.8611,1.1613
420,much2nfetx,round1,mobile,2026-06-18 15:33:15.882008+00,26,25,25,1,23041,23.041,921.6,470,5,0.2,13718,9323,0.5954,7745,6,6,spiral,0.9993,18-29,I follow a set pattern,Regularly,Right,Sometimes,25,1.0,1.0
421,k3k9zhj2e0,round1,desktop,2026-06-18 15:33:16.727742+00,28,27,25,3,42290,42.29,1566.3,554,11,0.4074,36285,6005,0.858,6879,6,6,spiral,0.7278,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,0.9259,1.08
422,85n22bbwh9,bonus1,mobile,2026-06-18 15:33:25.013148+00,95,94,84,11,218946,218.946,2329.2,351,10,0.1064,185588,33358,0.8476,165053,10,10,random_walk,0.9398,18-29,I've never done either,Rarely or never,Right,Rarely or never,86,0.9149,1.093
423,zadozqzlmt,round1,desktop,2026-06-18 15:33:25.259777+00,26,25,25,1,53448,53.448,2137.9,973,11,0.44,43821,9627,0.8199,12529,6,6,random_walk,0.6137,45-59,I just start and figure it out,Sometimes,Right,Sometimes,25,1.0,1.0
424,ed35w35o0l,round2,mobile,2026-06-18 15:33:38.081478+00,56,55,49,7,45722,45.722,831.3,424,10,0.1818,26545,19177,0.5806,6337,8,8,random_walk,0.9669,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,48,0.8727,1.1458
425,much2nfetx,round2,mobile,2026-06-18 15:33:55.500738+00,53,52,49,4,36796,36.796,707.6,455,11,0.2115,19208,17588,0.522,4459,8,8,spiral,0.9997,18-29,I follow a set pattern,Regularly,Right,Sometimes,48,0.9231,1.0833
426,h7ofmvx7gt,tutorial,mobile,2026-06-18 15:34:03.535864+00,32,31,32,0,30307,30.307,977.6,383,6,0.1935,21037,9270,0.6941,9444,6,6,spiral,1.0,,,,,,31,1.0,1.0
427,r9dbz2de9h,tutorial,mobile,2026-06-18 15:34:07.731922+00,32,31,32,0,299335,299.335,9656.0,498,10,0.3226,289529,9806,0.9672,277071,6,6,random_walk,0.9972,30-44,I just start and figure it out,Regularly,Right,Sometimes,31,1.0,1.0
428,k3k9zhj2e0,round2,desktop,2026-06-18 15:34:20.506937+00,58,57,49,9,58557,58.557,1027.3,323,14,0.2456,44867,13690,0.7662,7670,8,8,random_walk,0.8447,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,0.8421,1.1875
429,zadozqzlmt,round2,desktop,2026-06-18 15:34:25.278334+00,56,55,49,7,53108,53.108,965.6,398,9,0.1636,34942,18166,0.6579,6343,8,8,random_walk,0.7631,45-59,I just start and figure it out,Sometimes,Right,Sometimes,48,0.8727,1.1458
430,h7ofmvx7gt,round1,mobile,2026-06-18 15:34:34.705781+00,28,27,25,3,26220,26.22,971.1,483,7,0.2593,17109,9111,0.6525,5003,6,6,spiral,0.9987,,,,,,25,0.9259,1.08
431,h5m5g6yrhj,round2,mobile,2026-06-18 15:34:39.17447+00,49,48,49,0,29938,29.938,623.7,500,6,0.125,10667,19271,0.3563,3578,8,8,random_walk,0.9339,18-29,I follow a set pattern,Rarely or never,Right,Sometimes,48,1.0,1.0
432,85n22bbwh9,bonus2,mobile,2026-06-18 15:34:56.590574+00,137,136,121,16,88698,88.698,652.2,356,14,0.1029,44111,44587,0.4973,11051,12,12,snake,1.0,18-29,I've never done either,Rarely or never,Right,Rarely or never,120,0.8824,1.1333
433,h7ofmvx7gt,round2,mobile,2026-06-18 15:35:02.058214+00,53,52,49,4,24723,24.723,475.4,368,3,0.0577,6335,18388,0.2562,3184,8,8,spiral,1.0,,,,,,48,0.9231,1.0833
434,legkswx3s3,round1,mobile,2026-06-18 15:35:18.70495+00,26,25,25,1,148350,148.35,5934.0,416,5,0.2,139088,9262,0.9376,77434,6,6,spiral,0.9993,,,,,,25,1.0,1.0
435,w262x92gl6,bonus1,mobile,2026-06-18 15:35:32.35803+00,107,106,84,23,102117,102.117,963.4,466,23,0.217,65878,36239,0.6451,10136,10,10,spiral,0.9998,60+,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,86,0.8113,1.2326
436,much2nfetx,bonus1,mobile,2026-06-18 15:35:38.27734+00,99,98,84,15,68743,68.743,701.5,451,20,0.2041,32780,35963,0.4768,3967,10,10,snake,1.0,18-29,I follow a set pattern,Regularly,Right,Sometimes,86,0.8776,1.1395
437,ed35w35o0l,bonus1,mobile,2026-06-18 15:36:04.60362+00,91,90,84,7,89272,89.272,991.9,438,18,0.2,56821,32451,0.6365,6349,10,10,spiral,0.996,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Sometimes,86,0.9556,1.0465
438,r9dbz2de9h,round1,mobile,2026-06-18 15:36:05.01532+00,26,25,25,1,108893,108.893,4355.7,465,5,0.2,98760,10133,0.9069,81273,6,6,random_walk,0.8755,30-44,I just start and figure it out,Regularly,Right,Sometimes,25,1.0,1.0
439,k3k9zhj2e0,bonus1,desktop,2026-06-18 15:36:09.856212+00,93,92,84,9,67953,67.953,738.6,342,13,0.1413,39927,28026,0.5876,13667,10,10,random_walk,0.9411,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.9348,1.0698
440,85n22bbwh9,bonus3,mobile,2026-06-18 15:36:36.074216+00,197,196,176,21,96845,96.845,494.1,334,14,0.0714,29070,67775,0.3002,3858,14,14,snake,0.9988,18-29,I've never done either,Rarely or never,Right,Rarely or never,176,0.898,1.1136
441,xhfpczyn87,tutorial,mobile,2026-06-18 15:36:42.200235+00,34,33,32,2,24753,24.753,750.1,319,4,0.1212,15423,9330,0.6231,9653,6,6,spiral,0.5525,,,,,,31,0.9394,1.0645
